video,frame_idx,timestamp_ms,label,text
2426724416.mp4,210000,6999999,ante,11/8
2426724416.mp4,210000,6999999,round,33
2426724416.mp4,210000,6999999,ante_or_lives_label,Ante
2426724416.mp4,210000,6999999,joker_values,5/5
2426724416.mp4,210000,6999999,consumable_values,0/2
2426724416.mp4,210000,6999999,hand_values,05
2426724416.mp4,210000,6999999,deck_values,44/52
2426724416.mp4,210000,6999999,pack_type,Arcana Pack
2426724416.mp4,210000,6999999,pack_choose,Choose1
2426724416.mp4,210000,6999999,cash_out,#8$836
2426724416.mp4,210000,6999999,reroll_price,#
2426724416.mp4,225000,7499999,blind,Small Blind
2426724416.mp4,225000,7499999,choose_blind_or_shop,"18*1,200"
2426724416.mp4,225000,7499999,round_score,"*34,954"
2426724416.mp4,225000,7499999,hand_and_level,#
2426724416.mp4,225000,7499999,hands_left,3
2426724416.mp4,225000,7499999,discards_left,2
2426724416.mp4,225000,7499999,dollars,$74
2426724416.mp4,225000,7499999,ante,12/8
2426724416.mp4,225000,7499999,round,37
2426724416.mp4,225000,7499999,ante_or_lives_label,Ante
2426724416.mp4,225000,7499999,joker_values,5/5
2426724416.mp4,225000,7499999,consumable_values,2/2
2426724416.mp4,225000,7499999,hand_values,#
2426724416.mp4,225000,7499999,deck_values,33/51
2426724416.mp4,225000,7499999,pack_type,##anSoie#
2426724416.mp4,225000,7499999,pack_choose,#
2426724416.mp4,225000,7499999,cash_out,#
2426724416.mp4,225000,7499999,reroll_price,##
2426724416.mp4,240000,7999999,blind,Small Blind
2426724416.mp4,240000,7999999,choose_blind_or_shop,"18*1,80"
2426724416.mp4,240000,7999999,round_score,"*1,37,941137"
2426724416.mp4,240000,7999999,hand_and_level,#
2426724416.mp4,240000,7999999,hands_left,0
2426724416.mp4,240000,7999999,discards_left,#
2426724416.mp4,240000,7999999,dollars,$61
2426724416.mp4,240000,7999999,ante,1/8
2426724416.mp4,240000,7999999,round,40
2426724416.mp4,240000,7999999,ante_or_lives_label,Ante
2426724416.mp4,240000,7999999,joker_values,#
2426724416.mp4,240000,7999999,consumable_values,#/2
2426724416.mp4,240000,7999999,hand_values,3/8
2426724416.mp4,240000,7999999,deck_values,12/47
2426724416.mp4,240000,7999999,pack_type,***0 *
2426724416.mp4,240000,7999999,pack_choose,3::m
2426724416.mp4,240000,7999999,cash_out,2362#
2426724416.mp4,240000,7999999,reroll_price,72
2426724416.mp4,255000,8499999,blind,1833
2426724416.mp4,255000,8499999,choose_blind_or_shop,#
2426724416.mp4,255000,8499999,round_score,*0
