video_id,frame_idx,timestamp_ms,class_id,conf,x1,y1,x2,y2,model_name,model_version,box_layout_version
2426724416,300000,9999999,116,0.9197422862052917,286.14697265625,13.43328857421875,338.928955078125,89.47030639648438,YOLO,best.pt,
2426724416,300000,9999999,268,0.9083724617958069,100.88966369628906,136.12600708007812,115.45729064941406,150.69985961914062,YOLO,best.pt,
2426724416,300000,9999999,369,0.8756958842277527,327.31524658203125,18.564697265625,341.99041748046875,33.19110107421875,YOLO,best.pt,
2426724416,300000,9999999,367,0.8714102506637573,403.9884033203125,35.42340087890625,418.0784912109375,49.07513427734375,YOLO,best.pt,
2426724416,300000,9999999,176,0.8637706637382507,248.61865234375,12.805694580078125,300.35162353515625,93.74017333984375,YOLO,best.pt,
2426724416,300000,9999999,369,0.8426221013069153,214.02999877929688,19.166866302490234,229.33676147460938,34.80936813354492,YOLO,best.pt,
2426724416,300000,9999999,160,0.8366687297821045,172.48065185546875,17.868545532226562,225.3992919921875,93.97752380371094,YOLO,best.pt,
2426724416,300000,9999999,156,0.7682446837425232,363.35223388671875,17.409194946289062,415.80657958984375,91.26036071777344,YOLO,best.pt,
2426724416,300000,9999999,367,0.41151612997055054,250.8125,35.586387634277344,266.33343505859375,51.211021423339844,YOLO,best.pt,
2426724416,400000,13333333,7,0.9809282422065735,325.3238525390625,124.30453491210938,382.335205078125,200.84783935546875,YOLO,best.pt,
2426724416,400000,13333333,59,0.9566470980644226,525.5513305664062,262.4613952636719,586.7799682617188,339.9989318847656,YOLO,best.pt,
2426724416,400000,13333333,68,0.949125349521637,175.90090942382812,17.94461441040039,229.24215698242188,93.42510986328125,YOLO,best.pt,
2426724416,400000,13333333,268,0.9482579827308655,100.75637817382812,136.59622192382812,114.90573120117188,151.28826904296875,YOLO,best.pt,
2426724416,400000,13333333,234,0.9477948546409607,336.2449951171875,136.54727172851562,358.1893310546875,158.40274047851562,YOLO,best.pt,
2426724416,400000,13333333,215,0.9355916976928711,175.5743408203125,17.759170532226562,229.72265625,93.32260131835938,YOLO,best.pt,
2426724416,400000,13333333,104,0.933495819568634,401.57611083984375,17.787704467773438,455.85028076171875,91.39784240722656,YOLO,best.pt,
2426724416,400000,13333333,159,0.8891047239303589,288.314208984375,16.503623962402344,343.23828125,92.52216339111328,YOLO,best.pt,
